bert_score,cb_score,vt_score,tranco_score,url,label
0.001,0.004039785,1.0,0.9966,https://formula1.com,1
0.0015,0.011658775,0.9895,0.9991,https://daum.net,1
0.0013,0.140134279,1.0,0.984,https://usajobs.gov,1
0.0014,0.00306776,1.0,0.982,https://bepress.com,1
0.0017,0.003004197,0.8469,0.5,https://nova.v0xenridge.ru/mos301zz,0
0.0083,0.018876668,1.0,0.9856,https://poig.ru,1
0.0067,0.005180059,1.0,0.9843,https://download.com,1
0.0142,0.029405768,1.0,0.9866,https://jit.si,1
0.0011,0.001644989,0.8571,0.5,http://213.21.252.63/bins/ppc,0
0.0026,0.012840926,1.0,0.9882,https://z.com,1
0.0014,0.001929166,0.9053,0.9912,https://sfile.mobi,1
0.0008,0.041101263,0.8737,0.5,https://mix.kettle-wisp.ru/miw485xc,0
0.0007,0.003170978,1.0,0.9804,https://thieme-connect.com,1
0.0039,0.000320683,0.8929,0.5,http://27.215.81.11:60420/i,0
0.0044,0.00279834,0.9082,0.5,http://130.12.180.64/bins/sh4,0
0.0009,0.006594364,1.0,0.9881,https://eventbrite.ca,1
0.0608,0.047840909,0.9184,0.5,https://d5.frostbranch.ru/pgv1nlwe,0
0.0026,0.004619553,0.9053,0.9795,https://modyolo.com,1
0.0013,0.006511606,1.0,0.9952,https://sacdnssedge.com,1
0.002,0.002520755,0.9898,0.9798,https://i-trailer.ru,1
0.0133,0.022049166,1.0,0.9763,https://xpo.ru,1
0.0007,0.018421336,1.0,0.9778,https://memberclicks.net,1
0.0031,0.012612213,1.0,0.9758,https://wego.com,1
0.0025,0.00074957,0.9643,0.5,http://42.85.12.29:59606/i,0
0.0007,0.001373366,0.8827,0.5,https://tu5l.cr2ftedne5s.ru/lklk4uj5,0
0.0008,0.018876668,1.0,0.9899,https://tuma.jp,1
0.0075,0.018876668,1.0,0.9758,https://nyti.ms,1
0.0082,0.006326962,1.0,0.9809,https://apotea.se,1
0.0007,0.000129367,0.9031,0.5,http://115.49.124.213:56205/bin.sh,0
0.0057,0.008885271,0.898,0.5,http://66.179.93.123/wtf/abc/mips,0
0.0033,0.006316012,1.0,0.9936,https://truthsocial.com,1
0.0216,0.00875746,1.0,0.9881,https://netcoresmartech.com,1
0.0011,9.01e-05,0.8929,0.5,http://219.155.82.154:59851/i,0
0.0028,0.000153874,0.8367,0.5,http://180.190.202.78:33370/i,0
0.6795,0.18128284,0.8041,0.5,http://niggabot.windy.my.id/bins/x86,0
0.0029,0.014079877,1.0,0.9945,https://daraz.pk,1
0.0014,0.003224846,0.9895,0.988,https://zecpro.com,1
0.0071,0.004428616,1.0,0.9848,https://bistudio.com,1
0.0008,7e-05,0.9541,0.5,http://119.114.141.250:41057/i,0
0.0017,0.001025523,0.8827,0.5,https://spark.g0rico1ormica.ru/unrv8939,0
0.0008,0.002499293,1.0,0.9782,https://weather.gc.ca,1
0.0009,9.5e-05,0.8622,0.5,http://182.121.199.163:51491/i,0
0.007,0.005870477,1.0,0.9849,https://bravenet.com,1
0.0008,0.001327123,1.0,0.9927,https://mitsui-shopping-park.com,1
0.004,0.008802737,1.0,0.9941,https://perimeterx.net,1
0.0008,0.001036643,0.8469,0.5,https://dubrix.insti8sc2tter.ru/w8zxp8m8,0
0.0011,0.018876668,1.0,0.9951,https://plex.bz,1
0.0062,0.006959558,1.0,0.9932,https://biobiochile.cl,1
0.0009,0.000452862,0.9592,0.5,http://60.21.174.91:41502/bin.sh,0
0.0008,0.000388942,1.0,0.9999,https://amazon.dev,1
0.0038,0.002895148,0.9947,0.9864,https://tscprts.com,1
0.0008,0.003822611,1.0,0.983,https://panorama9.com,1
0.0007,0.369683724,0.9745,0.5,http://yummystakes.win/bins/xnxnxnxnxnxnxnxnpowerpcxnxn,0
0.005,0.000102042,0.9745,0.5,http://117.28.108.109:50000/av.scr,0
0.0121,0.008751117,1.0,0.9823,https://birgun.net,1
0.0012,0.000394662,0.8299,0.5,http://14.183.51.249:8081/sshd,0
0.0007,0.001723617,0.8878,0.5,https://jap7.t0rchmingle.ru/ehhd5wuh,0
0.0006,0.002568854,0.9053,0.9972,https://yg5sjx5kzy.com,1
0.0015,0.008751117,1.0,0.9884,https://boxcdn.net,1
0.0015,0.000210922,0.8367,0.5,http://115.49.10.125:42315/i,0
0.0014,0.003751985,0.9842,0.986,https://aki.cloud,1
0.0014,0.004829372,1.0,0.9987,https://torob.com,1
0.0009,0.000105843,0.9898,0.5,http://27.215.182.147:50287/bin.sh,0
0.0007,0.000988355,0.8571,0.5,https://jubvik.mar8arstr2t.ru/50szf6ki,0
0.0041,0.004547609,1.0,0.988,https://newswire.ca,1
0.692,0.278737805,0.8316,0.5,https://eyace.org/.DEC/DECEMBER.msi,0
0.0028,0.000966358,1.0,0.9865,https://elnacional.cat,1
0.0197,0.130820184,1.0,0.9789,https://investor.gov,1
0.0008,0.000105843,0.9286,0.5,http://42.232.227.172:59813/bin.sh,0
0.0012,0.00017854,0.8929,0.5,http://125.47.229.224:55481/i,0
0.0184,0.00037295,0.7605999999999999,0.5,http://130.12.180.20:36695/arm7,0
0.0012,0.000139902,0.9796,0.5,http://131.255.176.69:62752/i,0
0.0192,0.02260834,1.0,0.983,https://zt.ru,1
0.0138,0.012880431,0.8009999999999999,0.5,http://176.65.132.139/hiddenbin/boatnet.arm,0
0.0031,0.004347466,1.0,0.9948,https://larazon.es,1
0.002,0.00306776,1.0,0.9974,https://nielsen.com,1
0.0064,0.005890745,1.0,0.9788,https://pointtown.com,1
0.0016,0.008974137,1.0,0.9866,https://hsprotect.net,1
0.0025,0.018876668,1.0,0.9826,https://life.ru,1
0.0025,0.009904917,0.8009999999999999,0.5,http://141.98.10.61/bins/byte.mpsl,0
0.0156,0.006815405,1.0,0.9942,https://nic.live,1
0.0013,0.190280846,0.9592,0.5,https://fla.twigmantle.ru/jgd3xfaj,0
0.0021,0.004808569,1.0,0.9807,https://escavador.com,1
0.0007,0.000845271,0.8367,0.5,http://110.37.26.193:54956/bin.sh,0
0.0018,0.0006177,0.8367,0.5,http://110.39.255.247:35678/i,0
0.0009,0.005258536,0.9894,0.9892,https://uberns.com,1
0.0023,0.00697353,0.949,0.5,http://37.81.109.7/photo.scr,0
0.0033,0.008534465,0.8316,0.5,http://103.77.241.135/hiddenbin/Space.m68k,0
0.0115,0.010174136,0.9796,0.5,http://34.142.254.254/bins/main_ppc,0
0.004,0.183281659,0.8073,0.5,http://play.mclighthouse.ir/x7k2m9v8b/m9x7k2v8b3.arm5,0
0.2122,0.077112776,0.8144,0.5,http://celestialhost.ltd/ntmips,0
0.0006,0.002783621,0.8367,0.5,https://zilpun.nightcl0ud.ru/ybwexurp,0
0.0043,0.00306776,0.9947,0.9863,https://tapioni.com,1
0.0016,0.000142436,0.8469,0.5,http://14.168.103.160:8081/sshd,0
0.0095,0.001038113,0.8469,0.5,http://216.126.237.61:8080/poseidon.b64,0
0.0008,0.004535241,1.0,0.982,https://sabre.com,1
0.0024,0.005258536,1.0,0.9825,https://dyneti.com,1
0.0013,0.034542444,1.0,0.9877,https://copernicus.org,1
0.0007,6.35e-05,0.8265,0.5,http://92.112.125.172/cn,0
0.0013,0.004603549,1.0,0.9994,https://britannica.com,1
0.0025,0.002765002,0.8421,0.5,https://ic7y.oceandrift.ru/rbd5u9bb,0
0.0011,0.000176842,0.9898,0.5,http://92.255.234.53:22191/i,0
0.0007,0.000471247,0.8673,0.5,https://3tqe7.a1mond0prit.ru/todezmqr,0
0.0011,0.016175549,0.9895,0.98,https://squareblogs.net,1
0.0006,0.002786203,1.0,0.9937,https://config-security.com,1
0.0065,0.006261802,1.0,0.9797,https://fxstreet.com,1
0.0014,0.001038782,0.852,0.5,https://forge.effu5m0unt.ru/67sam6cl,0
0.0021,0.001255425,0.8632,0.5,https://talus3.rapidstone.ru/nn496are,0
0.0041,0.000174882,0.9847,0.5,http://182.121.84.140:38020/i,0
0.0035,0.002804912,1.0,0.9786,https://bpgslb.com,1
0.0007,0.000744526,0.9694,0.5,http://42.233.107.95:34261/bin.sh,0
0.0355,0.143295584,0.9286,0.5,https://vex.orbshackle.ru/36sl0xs9,0
0.0144,0.016755633,1.0,0.976,https://sce.com,1
0.0173,0.00993457,0.8421,0.5,https://mist.rockstorm.ru/kpi4y7g2,0
0.0025,0.021377692,1.0,0.9821,https://earthsky.org,1
0.001,0.000218501,0.8367,0.5,http://115.52.22.219:43290/bin.sh,0
0.002,0.005705626,0.8351,0.5,http://176.65.134.201/bins/m68k,0
0.0779,0.017351338,1.0,0.9975,https://ey.com,1
0.0007,0.001018919,1.0,0.979,https://123c.vn,1
0.0066,0.010807358,1.0,0.9911,https://anticheatexpert.com,1
0.0012,0.001806995,1.0,0.9901,https://filmexxx.live,1
0.0039,0.002804912,1.0,0.9963,https://legacy.com,1
0.0016,0.007432149,1.0,0.9884,https://venatusmedia.com,1
0.0015,0.008731293,1.0,0.9934,https://vanityfair.it,1
0.0352,0.004791216,0.8163,0.5,http://130.12.180.64/dlr.arm6,0
0.0172,0.000294177,0.9898,0.5,http://38.60.216.200/x86_64,0
0.0008,0.000110735,0.9133,0.5,http://182.126.202.122:43655/i,0
0.0008,0.003251217,1.0,0.9758,https://corpscorp.online,1
0.0008,0.003452956,1.0,0.9752,https://cofmun.com,1
0.0007,0.003234774,0.7806,0.5,http://158.94.210.88/powerpc,0
0.0014,0.00306776,1.0,0.9979,https://acronis.com,1
0.8813,0.023239435,0.9694,1.0,https://github.com/troykja/troykja/releases/download/3.0.9/troykja.v3.0.9.zip,0
0.0006,0.000121074,0.8724000000000001,0.5,http://182.114.254.197:49229/bin.sh,0
0.0057,0.003666428,0.8210999999999999,0.5,http://179.43.172.109/dlr.mipsel,0
0.0051,0.000479317,0.8402000000000001,0.5,http://179.177.136.139:9090/photo.scr,0
0.0056,0.008226487,1.0,0.9883,https://socialtrafficnow.com,1
0.0009,0.003780096,1.0,0.9996,https://2mdn.net,1
0.0189,0.00227725,1.0,0.9985,https://wow.xxx,1
0.0038,0.004428616,1.0,0.9792,https://broadway.com,1
0.0036,0.004535139,1.0,0.9794,https://borlabs.io,1
0.0516,0.001658474,0.8571,0.5,https://grid.l2titsm1ne.ru/fe4mr43n,0
0.0008,0.005785142,1.0,0.9899,https://babybus.com,1
0.0018,0.000162114,0.8673,0.5,http://42.231.255.233:59941/i,0
0.0058,0.049213788,1.0,0.9849,https://abs.gov.au,1
0.0173,0.00760347,1.0,0.9858,https://fastretailing.com,1
0.0008,0.000179867,0.8367,0.5,http://125.41.137.242:45256/i,0
0.0007,0.004541788,1.0,0.9784,https://pointhq.com,1
0.0009,0.006319498,1.0,0.9936,https://cambiumtds.com,1
0.0209,0.002086773,1.0,0.9884,https://ms.now,1
0.0007,0.001527477,0.8214,0.5,http://154.219.109.205:849/02.08.2022.exe,0
0.0008,0.007432149,1.0,0.9802,https://simpleflying.com,1
0.025,0.004861437,0.8316,0.5,http://91.200.220.143/bins/mirai.arm7,0
0.0018,0.0069846,0.8947,0.5,http://5.255.103.171/bins/sdxkzX_UXA229x.mips,0
0.0139,0.007103818,1.0,0.9785,https://healthcentral.com,1
0.001,0.01048415,0.8247,0.5,https://gi7uy1oe.seerin8w2tch.ru/?=check&&actmn=GNZsSHHkpfNUVwQh,0
0.0012,0.036270153,0.8571,0.5,http://kpq.at/dlr.ppc,0
0.0006,0.000800714,0.852,0.5,https://hepm1r.f1ysynchr0n.ru/8t7pxzza,0
0.0008,0.001903381,0.9592,0.5,https://ml2s.al1ah5natch.ru/xrhwpfxg,0
0.0047,0.002014056,1.0,0.9979,https://api.aws,1
0.0006,0.003051287,0.9388,0.5,https://vault.hollow-zip.ru/ljt6xsyq,0
0.0189,0.004428616,1.0,0.998,https://logitech.com,1
0.0027,0.005984814,1.0,0.9836,https://sitelabweb.com,1
0.0007,0.006504612,1.0,0.9801,https://skyscanner.fr,1
0.0055,0.004504587,1.0,0.98,https://cloudn.co.kr,1
0.0151,0.022049166,1.0,0.9806,https://nic.lk,1
0.013,0.02260834,1.0,0.9974,https://ps.kz,1
0.0039,0.013886324,1.0,0.98,https://lanit.ru,1
0.0015,0.027462222,0.8622,0.5,http://59.62.6.34:81/photo.scr,0
0.0066,0.287605926,0.9898,0.5,http://ezexam.online/HideChaotic/ub8ehJSePAfc9FYqZIT6.ppc,0
0.0019,0.000524984,0.9643,0.5,http://123.11.8.24:49679/i,0
0.0008,0.000220379,0.852,0.5,https://psh09.grit-pillow.ru/ge00pyuw,0
0.0014,0.00939362,1.0,0.9989,https://bitdefender.net,1
0.0063,0.000880411,0.9745,0.5,http://191.25.222.222/video.scr,0
0.0017,0.004342576,1.0,0.9878,https://olark.com,1
0.0009,0.001254934,0.9796,0.5,http://141.11.167.212/debug.dbg,0
0.0113,0.00313013,1.0,0.992,https://bamboohr.com,1
0.001,8.99e-05,0.8842,0.5,https://159.223.94.233/,0
0.0019,0.004813975,1.0,0.9873,https://hsmedia.ru,1
0.015,0.004428616,1.0,0.9957,https://fortnite.com,1
0.0067,0.005180059,1.0,0.9885,https://banggood.com,1
0.002,0.004535241,1.0,0.9977,https://dnsip.com,1
0.0008,0.004541788,1.0,0.9862,https://trkcliq.com,1
0.0022,0.000451785,0.9211,0.5,http://3.18.128.17/,0
0.0009,0.003865144,1.0,0.9772,https://pusat4dlaris.com,1
0.0009,0.004039785,1.0,0.9839,https://tv5monde.com,1
0.0024,0.000369671,0.8454,0.5,http://61.53.122.28:51025/i,0
0.0006,0.001418466,0.9796,0.5,http://218.59.74.65:37942/bin.sh,0
0.0008,0.021399773,0.7908,0.5,http://91.92.243.68/Fantazy.i686,0
0.001,0.002559345,1.0,0.9832,https://viettelidc.com.vn,1
0.0008,0.005356021,0.9082,0.5,https://ridge.rapidstone.ru/umyu9urj,0
0.0007,0.001250418,0.9592,0.5,https://nyfqeg.f0undoutw2y.ru/r27y9s0t,0
0.0034,0.003604328,1.0,0.988,https://pesrp.edu.pk,1
0.0008,0.000170877,0.8711,0.5,http://42.57.201.213:56245/bin.sh,0
0.0064,0.006946963,1.0,0.9919,https://scribblehub.com,1
0.0011,0.002719001,0.8673,0.5,http://34.142.254.254/bins/armv6l,0
0.0045,0.034261673,1.0,0.9887,https://americanprogress.org,1
0.002,0.001168076,0.9847,0.5,http://182.143.113.175:81/Photo.lnk,0
0.0036,0.002603456,1.0,0.983,https://whatmobile.com.pk,1
0.0063,0.001533051,1.0,0.979,https://leap.app,1
0.0011,0.001035151,0.9082,0.5,http://110.37.48.94:53369/i,0
0.0007,0.000721311,0.8418,0.5,https://e97hx.stormf0rm.ru/eze6u00y,0
0.0082,0.007010952,1.0,0.9778,https://chainalysis.com,1
0.0136,0.001562916,1.0,0.9815,https://uni-halle.de,1
0.0066,0.095291429,1.0,0.9815,https://rsna.org,1
0.0049,0.022049166,1.0,0.996,https://aif.ru,1
0.1953,0.423481853,0.8247,0.9989,http://netrip.ddns.net/massload.sh,0
0.0043,0.005258536,1.0,0.9806,https://airtel.com,1
0.002,0.003224846,1.0,0.9852,https://motive.com,1
0.0011,0.00816718,0.8827,0.5,http://192.227.152.84/sdxkzX_UXA229x.sparc,0
0.0007,0.000146419,0.9694,0.5,http://115.50.155.236:58985/bin.sh,0
0.0009,0.006418554,1.0,0.9883,https://nbcnewyork.com,1
0.025,0.005257412,1.0,0.9826,https://builtwith.com,1
0.0036,0.010990572,1.0,0.9787,https://quantumleaptechpro.com,1
0.0008,0.00099734,0.8469,0.5,https://hush2.ciears0ft.ru/ku6p9x6u,0
0.0008,0.006098763,1.0,0.9804,https://yandex-bank.net,1
0.001,0.000200163,0.898,0.5,http://117.219.150.167:42989/i,0
0.0109,0.008751117,1.0,0.9787,https://donlgx.net,1
0.0007,0.000888115,1.0,0.9876,https://4dex.tech,1
0.0369,0.004428616,1.0,0.9889,https://chipotle.com,1
0.0568,9.82e-05,0.8622,0.5,http://130.12.180.20:52603/x86_64,0
0.0025,0.003236996,1.0,0.9829,https://growplow.events,1
0.0076,0.002804912,1.0,0.9783,https://tillys.com,1
0.0034,0.006946963,0.9842,0.9815,https://articlescad.com,1
0.0035,0.006326962,1.0,0.9808,https://zepeto.io,1
0.0009,0.006418554,1.0,0.9896,https://servetraff.com,1
0.0008,0.003558695,0.7605999999999999,0.5,http://130.12.180.33/bins/pppc,0
0.0049,0.000494189,0.8298,0.5,https://s3-microservice-updatehub.cc/OST_Walker.pdf/,0
0.0007,0.001405831,0.8571,0.5,http://39.86.77.166:48562/bin.sh,0
0.0013,0.004347466,1.0,0.9993,https://lemonde.fr,1
0.0237,0.002978761,1.0,0.9813,https://2ip.ru,1
0.0008,0.002744142,0.8316,0.9856,https://vietnam24hvoyage.com,1
0.0031,0.005045246,1.0,0.9855,https://reyrey.net,1
0.0006,0.00116653,1.0,0.998,https://phimsexvn1.blog,1
0.0008,0.003631544,1.0,0.9955,https://backblazeb2.com,1
0.0022,0.004425935,1.0,0.9972,https://dtscout.com,1
0.001,0.000139902,0.8418,0.5,http://113.237.97.232:47164/i,0
0.001,0.000608974,0.9796,0.5,http://83.224.132.55/sshd,0
0.0017,0.005258536,1.0,0.9755,https://qureka.com,1
0.0008,0.001131079,1.0,0.9906,https://aoxx69.net,1
0.0045,0.000210922,0.8418,0.5,http://123.10.12.142:39255/i,0
0.0016,0.008916886,0.9286,0.5,http://176.65.132.46/bins/mips,0
0.0032,0.001766466,0.8776,0.5,https://trace.bluef1re.ru/ib63yhgw,0
0.0026,0.005180059,1.0,0.9923,https://tampabay.com,1
0.0007,0.008825872,1.0,0.9828,https://rijksmuseum.nl,1
0.0133,0.003733651,1.0,0.9808,https://tegnaone.com,1
0.0016,0.011267513,1.0,0.9888,https://samsungvisioncloud.com,1
0.0046,0.005890745,1.0,0.9856,https://metricool.com,1
0.0032,0.000352184,0.8929,0.5,http://221.15.14.59:37198/i,0
0.0018,0.000292568,0.8802,0.5,http://188.126.240.54:60900/i,0
0.0011,0.000145431,0.8351,0.5,http://115.53.197.176:36739/i,0
0.228,0.167213344,0.9694,0.5,http://oppwebmail.top/hiddenbin/boatnet.arm6,0
0.0066,0.00875746,1.0,0.9763,https://medicoveronline.com,1
0.0007,0.00118295,1.0,0.9856,https://campaign-archive2.com,1
0.0012,0.009894624,1.0,0.98,https://mijnwoordenboek.nl,1
0.0703,0.028345182,1.0,0.9962,https://uu.net,1
0.0029,0.012387493,1.0,0.9796,https://business-humanrights.org,1
0.0007,0.006554442,0.7872,0.5,http://130.12.180.72/x7k2m9v8b/m9x7k2v8b3.ppc,0
0.001,0.000206601,0.9796,0.5,http://119.117.44.62:39199/i,0
0.0007,0.008359466,1.0,0.9824,https://lubimyczytac.pl,1
0.002,0.008242583,0.8247,0.5,http://82.117.87.188/Fantazy/Fantazy.arm7,0
0.0011,0.002007909,0.8469,0.5,https://cache.datash1ft.ru/xoy08h39,0
0.0031,0.00306776,1.0,0.9784,https://truecar.com,1
0.0011,0.002912228,0.8144,0.8665,https://ex-od-us-en.framer.ai/web3-en,0
0.0009,0.004158528,1.0,0.9955,https://wacom.com,1
0.0185,0.011767706,1.0,0.986,https://solutionslabkit.com,1
0.0046,0.001911471,0.8367,0.5,http://170.205.54.44/t,0
0.0019,0.005258526,1.0,0.9933,https://abplive.com,1
0.0066,0.004808569,1.0,0.9916,https://bikedekho.com,1
0.0011,0.002837322,1.0,0.9901,https://samsungpass.com,1
0.0015,0.014405089,0.8929,0.5,http://38.54.122.155/lmaoWTF/loligang.ppc,0
0.0524,0.004192587,0.7755,0.5,http://91.200.220.143/bins/mirai.sh4,0
0.0007,0.000138428,0.8316,0.5,http://123.179.228.89:52924/bin.sh,0
0.0316,0.043000979,1.0,0.986,https://olo.com,1
0.0006,0.000544365,0.9745,0.5,https://00w1g.j1ttersnap.ru/jfzzgrt8,0
0.0112,0.006479105,1.0,0.9794,https://circle.so,1
0.0054,0.010864057,1.0,0.9759,https://americastestkitchen.com,1
0.0011,0.009273336,1.0,0.9825,https://journaldequebec.com,1
0.0007,0.001030127,0.9895,0.9791,https://manysex.tube,1
0.2905,0.147174949,0.8473999999999999,0.5,https://cabinetdivisionpakgov.org/download/fetch/list14/26119/view/57319199-3932-42cc-ae5e-76aa1d7f0bca,0
0.0056,0.026875517,1.0,0.991,https://rmf.fm,1
0.0034,0.00306776,1.0,0.9838,https://aimtell.com,1
0.0072,0.004428616,1.0,0.9811,https://ingresso.com,1
0.0107,0.000169598,0.8367,0.5,http://110.37.111.122:38949/i,0
0.002,0.011193559,0.9842,0.9958,https://x3os.com,1
0.0119,0.004428616,1.0,0.9964,https://dianping.com,1
0.0008,0.006885341,0.9947,0.9795,https://justthegays.com,1
0.0047,0.587496113,1.0,0.9935,https://usu.edu,1
0.0041,0.000579233,0.8454,0.5,http://123.4.246.165:49908/i,0
0.0041,0.000860444,0.9021,0.5,http://109.107.181.28/mpsl,0
0.0007,0.000694845,1.0,0.9894,https://tv-tokyo.co.jp,1
0.0026,0.005785142,1.0,0.9995,https://tbcache.com,1
0.0069,0.029405768,1.0,0.9913,https://cas.sk,1
0.0038,0.002587767,0.9592,0.5,https://deep.g1zmotrail.ru/h9dudhf1,0
0.0008,0.006504612,1.0,0.9967,https://tagesschau.de,1
0.0006,0.00061695,1.0,0.9875,https://xn--l3cb1eaaa2dkbbb.com,1
0.0014,0.003069886,1.0,0.9998,https://ubuntu.com,1
0.0024,0.007509213,1.0,0.9954,https://outlookindia.com,1
0.0009,0.006504612,1.0,0.9907,https://flashscore.co,1
0.0024,0.009878088,0.7789,0.5,http://89.32.41.172/bins/arm6,0
0.0015,0.004428616,1.0,0.9958,https://operacdn.com,1
0.0035,0.018876668,1.0,0.9834,https://grsm.io,1
0.0009,0.303263655,1.0,0.9967,https://tufts.edu,1
0.0009,0.003822611,1.0,0.996,https://1cmycloud.com,1
0.0008,0.000171241,0.9694,0.5,http://60.18.121.217:55216/bin.sh,0
0.0007,0.000586655,0.9031,0.5,http://219.156.62.46:53892/bin.sh,0
0.0007,9.08e-05,0.9796,0.5,http://182.112.102.244:40144/bin.sh,0
0.0013,0.000610024,0.9592,0.5,http://45.156.87.104/armv6l,0
0.0014,0.014079877,1.0,0.9879,https://komus.ru,1
0.0026,0.003733651,1.0,0.997,https://medscape.com,1
0.0028,0.002804912,1.0,0.9977,https://garena.com,1
0.0009,0.005984814,1.0,0.9914,https://arzdigital.com,1
0.0042,0.018876668,1.0,0.9789,https://egov.uz,1
0.003,0.03961408,1.0,0.9922,https://nuget.org,1
0.0037,0.008762631,1.0,0.9882,https://clouddevice.io,1
0.006,0.006326962,1.0,0.9863,https://extend.tv,1
0.0028,0.047251805,0.9745,0.5,http://189.156.54.20/photo.scr,0
0.003,0.000200971,0.8351,0.5,http://23.160.56.117/p.sh,0
0.0014,0.007402239,1.0,0.9934,https://keenetic.ru,1
0.0052,0.001078561,0.9388,0.5,https://mertuk.incur2b1epity.ru/lobpf873,0
0.002,0.000691222,0.8929,0.5,http://213.43.162.12:7005/Mozi.m,0
0.001,0.002835551,0.8418,0.5,http://89.145.160.158/001010101010010110101011101010101101010111010101/nwfaiehg4ewijfgriehgirehaughrarg.arm7,0
0.0451,0.410910004,1.0,0.9999,https://nih.gov,1
0.0058,0.00837831,0.8827,0.5,https://glitch.hollowfizz.ru/5wotsiui,0
0.001,0.008731293,1.0,0.9989,https://franceinfo.fr,1
0.001,0.008531661,0.8737,0.9834,https://packetsdk.net,1
0.1073,0.025828306,0.8093,0.5,http://193.201.82.147/Pandoras_Box/pandora.arm6,0
0.0008,0.00115738,1.0,0.9765,https://vtmh325.net,1
0.0187,0.007010952,1.0,0.9916,https://lobstertube.com,1
0.0062,0.004350445,1.0,0.9929,https://falabella.com.co,1
0.0139,0.010230507,1.0,0.9795,https://puntoticket.com,1
0.0006,0.001041109,0.9541,0.5,https://cadence.me2nin8harp.ru/s2w7nh2j,0
0.0009,0.00018566,0.9337,0.5,http://218.95.81.158:81/av.scr,0
0.0017,0.000205265,0.8776,0.5,http://42.232.231.89:48457/i,0
0.001,0.000333124,0.9898,0.5,http://123.12.192.246:57260/bin.sh,0
0.0027,0.00029915,0.9643,0.5,http://123.9.247.90:47174/i,0
0.0022,0.008974137,0.9895,0.9919,https://mangapark.net,1
0.0009,0.005780017,0.9133,0.5,http://186.169.56.67/prueba.bat,0
0.0007,0.003874653,1.0,0.9929,https://amarujala.com,1
0.001,0.000423786,0.8814,0.5,http://118.96.47.59:34691/i,0
0.0007,0.002280922,0.9796,0.5,https://m5r1.g1zmobrain.ru/qmc3ipxf,0
0.0045,0.002546922,0.8112,0.5,http://213.209.143.64/rows,0
0.0354,0.208105452,0.8158,0.5,http://f.digitalmaillane.com/igit/4/9j56bcjTtchggp8jztTo0aTadc2a5tTnwyTvvnT6jTzTs,0
0.0056,0.022049166,1.0,0.9801,https://unb.ca,1
0.0012,0.012387493,1.0,0.9792,https://programme-television.org,1
0.0008,9.89e-05,0.9541,0.5,http://187.59.99.143:9090/info.zip,0
0.0031,0.006451032,1.0,0.9821,https://transavia.com,1
0.0011,0.000284425,0.8247,0.5,http://37.235.139.196:41345/i,0
0.0011,0.005279879,1.0,0.9873,https://smore.com,1
0.0007,0.000223867,0.8929,0.5,http://116.140.179.8:38861/bin.sh,0
0.001,0.017124941,0.8454,0.5,https://ksgwkcii.ku6chni8ht.ru/?=check&&actmn=NmttqznhRkHkwVpa,0
0.0007,0.003147843,0.984,0.9854,https://7df5u.com,1
0.001,0.000535969,0.8469,0.5,https://62spf.n1ghtflow.ru/yl7i2ydw,0
0.0006,0.02629891,0.8265,0.5,http://143.20.185.78/bins/jew.spc,0
0.0067,0.016879617,1.0,0.9909,https://pornohirsch.net,1
0.0011,0.004808569,1.0,0.9841,https://programiz.com,1
0.0007,0.002904177,1.0,0.9779,https://g77bd.com,1
0.0015,0.006900276,0.9316,0.9778,https://freesexarab.com,1
0.0009,0.003117317,0.852,0.5,https://hush.hush-zigzag.ru/6u6ayq5u,0
0.006,0.014951198,0.9235,0.5,http://45.153.34.176/hiddenbin/boatnet.m68k,0
0.002,0.000174882,0.8505,0.5,http://117.198.18.101:59747/i,0
0.0042,0.007265475,1.0,0.9786,https://onibusbrasil.com,1
0.04,0.006735665,0.9789,0.9896,https://google.me,1
0.0054,0.009325445,0.9133,0.5,http://176.65.149.4/bins/Demon.arm7,0
0.0019,0.03961408,1.0,0.9878,https://aspca.org,1
0.0009,0.002900778,1.0,0.9812,https://melonbooks.co.jp,1
0.0027,0.003224846,1.0,0.984,https://nascar.com,1
0.001,0.003737244,0.8622,0.5,http://91.208.206.49/wget.sh,0
0.0079,0.012179641,1.0,0.9786,https://twdx.net,1
0.011,0.00718689,1.0,0.9961,https://walmartimages.com,1
0.0022,0.004701214,1.0,0.99,https://yalla1shoot.com,1
0.0031,0.076012851,1.0,0.9966,https://cpi.ad.jp,1
0.0014,0.007978123,1.0,0.9862,https://standaard.be,1
0.0052,0.005890745,1.0,0.9836,https://oklahoman.com,1
0.0052,0.006479105,1.0,0.9834,https://sitnet.ru,1
0.1581,0.007159274,0.8622,0.5,http://182.143.112.198:81/assets/tesseract/lang-data/Photo.scr,0
0.0025,0.005133936,0.852,0.5,http://69.169.102.38:8080/HWID-SPOOFER.zip,0
0.0315,0.004566826,0.8505,0.5,http://194.26.192.202/x86_32.uhavenobotsxd,0
0.0019,0.018876668,1.0,0.9885,https://gupy.io,1
0.0202,0.009273336,1.0,0.9869,https://alohaenterprise.com,1
0.0011,0.006593907,1.0,0.9796,https://parspack.net,1
0.0006,0.000369298,1.0,0.9954,https://u-tokyo.ac.jp,1
0.0011,0.004392656,0.8622,0.5,http://125.80.194.76:81/video.scr,0
0.0008,0.003780096,1.0,0.9904,https://n2ch.net,1
0.0066,0.024863254,1.0,0.9977,https://freebsd.org,1
